ID,Frequency,Recency,Monetary,T,Actual_Purchases,Predicted_Purchases,p_alive,p_not_alive,Actual_Avg_Monetary,Predicted_Avg_Monetary,Actual_cltv,Predicted_cltv,CLTV_label
2936,4,46,23,207,7.826086956521739,0.0003528431235311745,0.0004,0.9996,5.75,6.679400402821558,0.0,0.0,Non-profitable
9449,18,32,605,268,50.625,1.6121707638670267e-17,0.0,1.0,33.611111111111114,33.88475336958412,0.0,0.0,Non-profitable
7297,7,54,57,185,11.666666666666666,0.0001376521432508255,0.0001,0.9999,8.142857142857142,8.686675381813256,0.0,0.0,Non-profitable
11004,3,23,22,43,11.739130434782608,1.4500170449065903,0.3987,0.6013,7.333333333333333,8.600974135681305,0.62,0.8,Profitable
313,21,98,2088,244,19.285714285714285,1.2652504203213142e-08,0.0,1.0,99.42857142857143,99.80249564984786,0.0,0.0,Non-profitable
9940,14,97,1009,553,12.989690721649483,5.5927365280961277e-14,0.0,1.0,72.07142857142857,72.54586949987679,0.0,0.0,Non-profitable
10735,4,75,26,333,4.800000000000001,3.2229942929012526e-05,0.0001,0.9999,6.5,7.437819139114567,0.0,0.0,Non-profitable
9529,21,8,1627,213,236.25,1.6314313982916642e-29,0.0,1.0,77.47619047619048,77.80360115613912,0.0,0.0,Non-profitable
6439,24,37,1102,681,58.37837837837838,1.7566699668763474e-34,0.0,1.0,45.916666666666664,46.14457981622947,0.0,0.0,Non-profitable
2176,14,40,1690,405,31.499999999999996,1.7332295698403898e-16,0.0,1.0,120.71428571428571,121.34349011121087,0.0,0.0,Non-profitable
9265,19,74,1390,536,23.108108108108105,1.8635114559888356e-19,0.0,1.0,73.15789473684211,73.50973526863682,0.0,0.0,Non-profitable
8867,19,90,2126,667,19.0,1.35338138382057e-20,0.0,1.0,111.89473684210526,112.33731440317787,0.0,0.0,Non-profitable
8932,21,57,1531,608,33.1578947368421,2.9499497270420464e-25,0.0,1.0,72.9047619047619,73.22248646764444,0.0,0.0,Non-profitable
10236,5,59,64,286,7.627118644067796,1.5001052427233442e-05,0.0,1.0,12.8,13.605021947850274,0.0,0.0,Non-profitable
6340,4,52,26,245,6.923076923076923,0.00012774638679474302,0.0001,0.9999,6.5,7.437819139114567,0.0,0.0,Non-profitable
10089,28,5,1112,450,503.99999999999994,2.190656257093451e-55,0.0,1.0,39.714285714285715,39.89973696681591,0.0,0.0,Non-profitable
2227,9,92,210,645,8.804347826086957,3.965767592145053e-12,0.0,1.0,23.333333333333332,23.83101772240925,0.0,0.0,Non-profitable
10992,21,77,1148,669,24.545454545454543,8.888730688343392e-24,0.0,1.0,54.666666666666664,54.94574765833763,0.0,0.0,Non-profitable
5304,4,35,33,624,10.285714285714285,2.56849211479579e-10,0.0,1.0,8.25,9.207462857131588,0.0,0.0,Non-profitable
309,16,48,1101,621,30.0,7.707790378218354e-22,0.0,1.0,68.8125,69.21840177320851,0.0,0.0,Non-profitable
3406,12,97,322,615,11.1340206185567,1.2147589231211398e-13,0.0,1.0,26.833333333333332,27.219133081309717,0.0,0.0,Non-profitable
2661,6,95,44,390,5.684210526315789,2.1574654468988586e-06,0.0,1.0,7.333333333333333,7.962428333740083,0.0,0.0,Non-profitable
3153,3,24,17,203,11.25,0.0001291459403156078,0.0002,0.9998,5.666666666666667,6.9092693811573,0.0,0.0,Non-profitable
10264,4,60,31,627,6.0,2.8040141961693367e-09,0.0,1.0,7.75,8.701850366269582,0.0,0.0,Non-profitable
1184,22,46,845,403,43.04347826086957,1.0818353240570368e-22,0.0,1.0,38.40909090909091,38.642582522811566,0.0,0.0,Non-profitable
9396,3,31,25,583,8.709677419354838,4.742347695394268e-09,0.0,1.0,8.333333333333334,9.615996988395711,0.0,0.0,Non-profitable
2387,11,9,275,511,110.00000000000001,1.482630631439186e-22,0.0,1.0,25.0,25.413584351502394,0.0,0.0,Non-profitable
6690,7,30,90,472,21.0,5.28264758110787e-12,0.0,1.0,12.857142857142858,13.431055049201511,0.0,0.0,Non-profitable
9703,7,70,184,622,9.0,2.5863200411482528e-11,0.0,1.0,26.285714285714285,26.945348647216537,0.0,0.0,Non-profitable
291,12,13,981,375,83.07692307692308,1.1702713032150008e-19,0.0,1.0,81.75,82.33975302665161,0.0,0.0,Non-profitable
4557,6,11,67,268,49.090909090909086,3.858276908236237e-10,0.0,1.0,11.166666666666666,11.82434079807151,0.0,0.0,Non-profitable
2379,12,31,1635,645,34.83870967741935,2.4179952910251942e-20,0.0,1.0,136.25,137.04215886011684,0.0,0.0,Non-profitable
5726,7,15,60,101,42.0,1.2492281767849187e-05,0.0,1.0,8.571428571428571,9.117982624303098,0.0,0.0,Non-profitable
3066,10,2,231,145,450.0,2.4233868301989916e-17,0.0,1.0,23.1,23.546653329020124,0.0,0.0,Non-profitable
6336,6,55,48,84,9.818181818181818,0.7379232123814572,0.2121,0.7879,8.0,8.634065284058591,0.32,0.41,Profitable
10967,6,38,99,508,14.210526315789473,8.493627477804416e-11,0.0,1.0,16.5,17.197436400619587,0.0,0.0,Non-profitable
2304,21,86,770,286,21.97674418604651,9.661913321564589e-12,0.0,1.0,36.666666666666664,36.9076085723899,0.0,0.0,Non-profitable
3445,21,56,957,528,33.75,1.7035173929648764e-23,0.0,1.0,45.57142857142857,45.831238226020126,0.0,0.0,Non-profitable
7828,11,29,818,60,34.137931034482754,0.025812635014090857,0.003,0.997,74.36363636363636,74.97728468452515,0.1,0.12,Profitable
3762,16,30,925,453,48.0,1.4835847440180328e-21,0.0,1.0,57.8125,58.187790779352426,0.0,0.0,Non-profitable
4391,21,64,908,434,29.53125,1.119942200611919e-19,0.0,1.0,43.23809523809524,43.49296093710098,0.0,0.0,Non-profitable
4669,7,46,102,503,13.695652173913045,4.112475005662464e-11,0.0,1.0,14.571428571428571,15.156284019160875,0.0,0.0,Non-profitable
10144,14,84,576,612,15.0,5.154440670060891e-16,0.0,1.0,41.142857142857146,41.518894867413266,0.0,0.0,Non-profitable
8652,11,20,317,667,49.50000000000001,1.72792429556541e-21,0.0,1.0,28.818181818181817,29.24724073085222,0.0,0.0,Non-profitable
1672,14,74,461,120,17.027027027027028,0.024719648638309173,0.0045,0.9955,32.92857142857143,33.27847435301764,0.04,0.05,Profitable
8962,5,18,37,73,25.0,0.008889688545090672,0.0026,0.9974,7.4,8.156638647135795,0.0,0.0,Non-profitable
9974,6,75,70,352,7.2,1.5650824769691764e-06,0.0,1.0,11.666666666666666,12.328068510810391,0.0,0.0,Non-profitable
10983,22,17,930,516,116.47058823529413,2.4400893831888087e-35,0.0,1.0,42.27272727272727,42.51403244388297,0.0,0.0,Non-profitable
8148,20,88,859,537,20.454545454545453,1.0180336175831134e-18,0.0,1.0,42.95,43.21699632152735,0.0,0.0,Non-profitable
10102,21,19,1478,48,99.47368421052633,2.271686117167923e-06,0.0,1.0,70.38095238095238,70.69332940003802,0.0,0.0,Non-profitable
4697,13,62,390,381,18.870967741935484,1.8986832403079046e-12,0.0,1.0,30.0,30.366873958248313,0.0,0.0,Non-profitable
9262,4,11,52,360,32.72727272727273,3.917983035598808e-09,0.0,1.0,13.0,14.010781520320647,0.0,0.0,Non-profitable
7254,7,74,137,184,8.513513513513514,0.00171688023278996,0.0009,0.9991,19.571428571428573,20.188201848209026,0.0,0.0,Non-profitable
4543,18,32,1919,606,50.625,8.106248010899268e-27,0.0,1.0,106.61111111111111,107.0652714965809,0.0,0.0,Non-profitable
4927,6,76,68,165,7.105263157894736,0.012314820031483355,0.0068,0.9932,11.333333333333334,11.99225003565114,0.01,0.01,Profitable
10451,3,6,25,474,45.0,6.569530576212019e-10,0.0,1.0,8.333333333333334,9.615996988395711,0.0,0.0,Non-profitable
2926,20,62,1374,675,29.032258064516128,5.930286212481195e-25,0.0,1.0,68.7,69.02429047672997,0.0,0.0,Non-profitable
2874,4,20,32,479,18.0,1.101602514244676e-09,0.0,1.0,8.0,8.954656611700585,0.0,0.0,Non-profitable
9738,6,43,100,532,12.55813953488372,8.967727600444481e-11,0.0,1.0,16.666666666666668,17.365345638199216,0.0,0.0,Non-profitable
7119,11,45,825,533,22.0,1.656555684949882e-15,0.0,1.0,75.0,75.61622741441678,0.0,0.0,Non-profitable
3924,23,34,916,104,60.88235294117647,5.303933192712596e-10,0.0,1.0,39.82608695652174,40.052147928230205,0.0,0.0,Non-profitable
5827,7,53,62,74,11.88679245283019,1.480023212560313,0.3261,0.6738999999999999,8.857142857142858,9.405520785962993,0.7,0.89,Profitable
5596,20,44,728,260,40.90909090909091,3.68396946034421e-16,0.0,1.0,36.4,36.65242246845638,0.0,0.0,Non-profitable
10812,6,89,90,120,6.067415730337078,0.7303233107560636,0.2974,0.7026,15.0,15.68625326240294,0.57,0.73,Profitable
1717,10,43,273,77,20.930232558139533,0.09860621150772239,0.0162,0.9838,27.3,27.765385139776427,0.14,0.17,Profitable
9491,7,68,66,184,9.26470588235294,0.0008756847547599178,0.0005,0.9995,9.428571428571429,9.980597109282781,0.0,0.0,Non-profitable
9274,22,44,1213,458,45.0,8.183958135022405e-25,0.0,1.0,55.13636363636363,55.40368335756775,0.0,0.0,Non-profitable
6609,6,64,107,649,8.4375,4.466774311091524e-11,0.0,1.0,17.833333333333332,18.540710301256603,0.0,0.0,Non-profitable
6963,17,85,1157,116,18.0,0.19967407447386573,0.0294,0.9706,68.05882352941177,68.43881255438512,0.68,0.87,Profitable
4440,17,93,546,292,16.451612903225808,1.9670985521426152e-09,0.0,1.0,32.11764705882353,32.4035171477553,0.0,0.0,Non-profitable
1379,10,12,241,428,75.0,2.6723227821716864e-18,0.0,1.0,24.1,24.551113283962103,0.0,0.0,Non-profitable
10032,7,86,53,162,7.325581395348838,0.025128211993018713,0.0119,0.9881,7.571428571428571,8.111599058493468,0.01,0.01,Profitable
2826,5,28,37,244,16.071428571428573,1.5353568778401458e-06,0.0,1.0,7.4,8.156638647135795,0.0,0.0,Non-profitable
6320,22,42,1508,508,47.142857142857146,1.1507412119078213e-26,0.0,1.0,68.54545454545455,68.83989190716851,0.0,0.0,Non-profitable
3050,10,13,235,194,69.23076923076924,2.590574653438032e-12,0.0,1.0,23.5,23.948437310996916,0.0,0.0,Non-profitable
231,5,86,32,110,5.232558139534883,1.0490497610343144,0.463,0.5369999999999999,6.4,7.1476787766331125,0.37,0.48,Profitable
2392,6,59,102,335,9.152542372881356,5.739726410045371e-07,0.0,1.0,17.0,17.70116411335847,0.0,0.0,Non-profitable
9478,13,30,401,684,39.0,2.1250703578175633e-22,0.0,1.0,30.846153846153847,31.215927748972305,0.0,0.0,Non-profitable
113,4,33,28,348,10.90909090909091,4.245584095726105e-07,0.0,1.0,7.0,7.943431629976573,0.0,0.0,Non-profitable
1802,18,23,680,528,70.43478260869566,1.1956247577994016e-27,0.0,1.0,37.77777777777778,38.06172358231224,0.0,0.0,Non-profitable
520,3,81,30,363,3.333333333333333,5.219039204566295e-05,0.0001,0.9999,10.0,11.307701742919715,0.0,0.0,Non-profitable
8275,3,6,20,140,45.0,4.523162361731351e-05,0.0,1.0,6.666666666666667,7.924292233871704,0.0,0.0,Non-profitable
9750,18,41,1307,507,39.51219512195122,1.0709785735597804e-22,0.0,1.0,72.61111111111111,72.98119456071939,0.0,0.0,Non-profitable
2607,18,78,630,534,20.76923076923077,3.618098280281583e-18,0.0,1.0,35.0,35.27707677382682,0.0,0.0,Non-profitable
7214,17,49,1283,359,31.224489795918366,1.6509404698879437e-16,0.0,1.0,75.47058823529412,75.86998640256083,0.0,0.0,Non-profitable
5835,6,39,65,362,13.846153846153847,1.3767613680213086e-08,0.0,1.0,10.833333333333334,11.488522322912257,0.0,0.0,Non-profitable
3896,4,3,37,234,120.0,4.772176260142453e-09,0.0,1.0,9.25,10.218687838855601,0.0,0.0,Non-profitable
10350,4,37,38,416,9.72972972972973,8.449046573896936e-08,0.0,1.0,9.5,10.471494084286604,0.0,0.0,Non-profitable
7786,8,22,160,501,32.72727272727273,1.3533654223622487e-14,0.0,1.0,20.0,20.541638256429643,0.0,0.0,Non-profitable
2861,3,79,23,439,3.4177215189873418,5.686600102408683e-06,0.0,1.0,7.666666666666667,8.939315086586108,0.0,0.0,Non-profitable
663,5,46,71,291,9.782608695652174,3.01933631091164e-06,0.0,1.0,14.2,15.017565766554027,0.0,0.0,Non-profitable
10675,17,82,1161,452,18.65853658536585,4.4103031086888305e-15,0.0,1.0,68.29411764705883,68.6747228352796,0.0,0.0,Non-profitable
2521,4,10,59,535,36.0,1.8212887589864337e-11,0.0,1.0,14.75,15.780425238337667,0.0,0.0,Non-profitable
9592,5,51,33,364,8.823529411764707,3.672992332181161e-07,0.0,1.0,6.6,7.349470750733649,0.0,0.0,Non-profitable
10151,21,38,946,655,49.736842105263165,5.0041160394447594e-30,0.0,1.0,45.04761904761905,45.30631883463012,0.0,0.0,Non-profitable
7381,21,10,1442,570,189.0,8.167536840224532e-40,0.0,1.0,68.66666666666667,68.97541139185253,0.0,0.0,Non-profitable
4099,4,14,62,594,25.71428571428571,1.380290403805284e-11,0.0,1.0,15.5,16.538843974630677,0.0,0.0,Non-profitable
9560,21,18,1674,483,105.0,1.5406131264419425e-32,0.0,1.0,79.71428571428571,80.04643855571463,0.0,0.0,Non-profitable
1150,14,36,1853,276,35.0,1.2915052793115866e-13,0.0,1.0,132.35714285714286,133.02339049248468,0.0,0.0,Non-profitable
10172,20,95,1538,688,18.94736842105263,2.368796117155269e-21,0.0,1.0,76.9,77.24253560576538,0.0,0.0,Non-profitable
11191,7,11,139,204,57.27272727272727,6.921579463340142e-10,0.0,1.0,19.857142857142858,20.475740009868918,0.0,0.0,Non-profitable
9707,17,65,1182,583,23.53846153846154,7.836869980327807e-20,0.0,1.0,69.52941176470588,69.91325180997555,0.0,0.0,Non-profitable
6245,16,71,507,381,20.281690140845072,1.1998154419910095e-13,0.0,1.0,31.6875,31.990089668944204,0.0,0.0,Non-profitable
8234,3,13,18,318,20.76923076923077,3.9480813823914524e-07,0.0,1.0,6.0,7.247610332062101,0.0,0.0,Non-profitable
1411,15,58,940,231,23.27586206896552,1.1427085548782094e-09,0.0,1.0,62.666666666666664,63.081462595986814,0.0,0.0,Non-profitable
8553,4,65,42,371,5.538461538461538,4.562389307228907e-06,0.0,1.0,10.5,11.482719066010615,0.0,0.0,Non-profitable
1826,14,0,1190,13,0.0,5.2567446572927574e-15,0.0,1.0,85.0,85.5155748312299,0.0,0.0,Non-profitable
8842,5,33,44,551,13.636363636363637,1.1338565121998487e-10,0.0,1.0,8.8,9.569182465839548,0.0,0.0,Non-profitable
11030,3,90,16,177,3.0,0.04941623869922973,0.0541,0.9459,5.333333333333333,6.570928430252498,0.02,0.02,Profitable
2579,22,95,835,194,20.842105263157894,1.391216416449008e-06,0.0,1.0,37.95454545454545,38.18711782621493,0.0,0.0,Non-profitable
175,20,93,1443,535,19.35483870967742,3.66082853264629e-18,0.0,1.0,72.15,72.48196678101927,0.0,0.0,Non-profitable
9185,15,38,1029,244,35.526315789473685,5.806227417210466e-13,0.0,1.0,68.6,69.03241134088778,0.0,0.0,Non-profitable
11056,17,18,1188,610,85.0,8.101862827508669e-30,0.0,1.0,69.88235294117646,70.26711723131724,0.0,0.0,Non-profitable
9365,19,57,1277,554,30.0,4.253125196174317e-22,0.0,1.0,67.21052631578948,67.54843575477386,0.0,0.0,Non-profitable
6201,5,45,49,212,10.0,8.124697448990925e-05,0.0001,0.9999,9.8,10.57814233634223,0.0,0.0,Non-profitable
2061,6,61,99,414,8.852459016393443,3.966610175136574e-08,0.0,1.0,16.5,17.197436400619587,0.0,0.0,Non-profitable
6184,14,6,1670,564,210.0,9.383123434634304e-31,0.0,1.0,119.28571428571429,119.91037350001163,0.0,0.0,Non-profitable
6142,13,65,900,313,18.0,1.9457355516935786e-10,0.0,1.0,69.23076923076923,69.73209516454254,0.0,0.0,Non-profitable
4107,14,52,425,264,24.23076923076923,5.851927613792785e-11,0.0,1.0,30.357142857142858,30.698864452859016,0.0,0.0,Non-profitable
7274,21,87,2153,639,21.724137931034484,5.782386840659586e-22,0.0,1.0,102.52380952380952,102.90429205351612,0.0,0.0,Non-profitable
9336,18,38,636,99,42.63157894736842,1.7161667795316312e-06,0.0,1.0,35.333333333333336,35.61123439084508,0.0,0.0,Non-profitable
2958,7,53,57,125,11.88679245283019,0.009562696196389001,0.0035,0.9965,8.142857142857142,8.686675381813256,0.0,0.01,Profitable
933,3,31,25,583,8.709677419354838,4.742347695394268e-09,0.0,1.0,8.333333333333334,9.615996988395711,0.0,0.0,Non-profitable
5837,15,67,494,548,20.149253731343283,3.7810884227586024e-17,0.0,1.0,32.93333333333333,33.25985427884262,0.0,0.0,Non-profitable
10704,17,65,693,677,23.53846153846154,1.1453933842693027e-21,0.0,1.0,40.76470588235294,41.07321997062696,0.0,0.0,Non-profitable
5125,25,64,1348,408,35.15625,6.0519839321089705e-22,0.0,1.0,53.92,54.15302010064306,0.0,0.0,Non-profitable
4432,5,82,51,470,5.48780487804878,2.04296356290057e-07,0.0,1.0,10.2,10.981726284543301,0.0,0.0,Non-profitable
5955,15,27,1932,589,50.0,6.1199549508951585e-24,0.0,1.0,128.8,129.4111384942089,0.0,0.0,Non-profitable
2928,14,63,990,575,20.0,3.3713992379733705e-17,0.0,1.0,70.71428571428571,71.18440871923751,0.0,0.0,Non-profitable
5680,4,66,30,68,5.454545454545455,2.8625828341406607,0.9623,0.037699999999999956,7.5,8.449044120838579,1.21,1.55,Profitable
10313,10,69,254,609,13.043478260869566,9.655711578879278e-14,0.0,1.0,25.4,25.856911225386668,0.0,0.0,Non-profitable
2557,4,52,29,304,6.923076923076923,1.426252100712088e-05,0.0,1.0,7.25,8.196237875407576,0.0,0.0,Non-profitable
1245,19,45,1371,595,38.0,5.400158349573155e-25,0.0,1.0,72.15789473684211,72.50739287250057,0.0,0.0,Non-profitable
1519,6,2,73,372,270.0,1.3275511092246622e-15,0.0,1.0,12.166666666666666,12.831796223549274,0.0,0.0,Non-profitable
10703,7,86,120,680,7.325581395348838,2.6199241062844593e-11,0.0,1.0,17.142857142857142,17.744127474099923,0.0,0.0,Non-profitable
1726,4,23,81,468,15.652173913043478,2.6033646769460613e-09,0.0,1.0,20.25,21.342162637819733,0.0,0.0,Non-profitable
4459,4,13,37,546,27.692307692307693,3.552870354734287e-11,0.0,1.0,9.25,10.218687838855601,0.0,0.0,Non-profitable
1729,18,14,1377,270,115.71428571428572,7.524556128905927e-24,0.0,1.0,76.5,76.87970009259897,0.0,0.0,Non-profitable
1517,4,92,51,380,3.9130434782608696,2.1248915680421922e-05,0.0,1.0,12.75,13.757975274889644,0.0,0.0,Non-profitable
2098,3,38,17,537,7.105263157894736,2.8224626225704726e-08,0.0,1.0,5.666666666666667,6.9092693811573,0.0,0.0,Non-profitable
9543,3,74,22,227,3.6486486486486487,0.002930711463713646,0.0041,0.9959,7.333333333333333,8.600974135681305,0.0,0.0,Non-profitable
6878,11,14,324,564,70.71428571428571,1.6673363601872589e-21,0.0,1.0,29.454545454545453,29.886183460743858,0.0,0.0,Non-profitable
3310,9,94,211,676,8.617021276595745,1.8756855070059535e-12,0.0,1.0,23.444444444444443,23.942679718232814,0.0,0.0,Non-profitable
2724,3,33,19,91,8.181818181818182,0.09346165333709515,0.0535,0.9465,6.333333333333333,7.585951282966902,0.04,0.05,Profitable
948,5,32,41,410,14.0625,6.424120132623735e-09,0.0,1.0,8.2,8.963806543537938,0.0,0.0,Non-profitable
6720,14,11,492,256,114.54545454545455,6.50362705692627e-20,0.0,1.0,35.142857142857146,35.49980510037646,0.0,0.0,Non-profitable
6202,22,78,1005,632,25.384615384615383,1.0213934495467965e-23,0.0,1.0,45.68181818181818,45.930017668357735,0.0,0.0,Non-profitable
2066,6,56,114,668,9.642857142857142,1.086255654375046e-11,0.0,1.0,19.0,19.716074964313997,0.0,0.0,Non-profitable
9799,16,57,1173,417,25.263157894736842,3.5463696409546086e-16,0.0,1.0,73.3125,73.73092445251328,0.0,0.0,Non-profitable
8318,19,7,1738,177,244.2857142857143,6.768125339938518e-26,0.0,1.0,91.47368421052632,91.86842757681656,0.0,0.0,Non-profitable
5642,10,0,222,202,0.0,4.335107281782185e-25,0.0,1.0,22.2,22.642639369572343,0.0,0.0,Non-profitable
455,9,86,209,437,9.418604651162791,3.221953703003406e-09,0.0,1.0,23.22222222222222,23.719355726585686,0.0,0.0,Non-profitable
7683,20,80,787,124,22.5,0.006450324966189032,0.0009,0.9991,39.35,39.60898626487766,0.01,0.02,Profitable
3428,23,56,1598,266,36.964285714285715,3.3928287486908606e-16,0.0,1.0,69.47826086956522,69.76167611209159,0.0,0.0,Non-profitable
7414,8,18,186,652,40.0,2.1775271152089303e-17,0.0,1.0,23.25,23.80977704792962,0.0,0.0,Non-profitable
6354,4,51,47,667,7.0588235294117645,4.94574721673643e-10,0.0,1.0,11.75,12.746750293165631,0.0,0.0,Non-profitable
798,4,71,27,552,5.070422535211268,4.246684469216436e-08,0.0,1.0,6.75,7.69062538454557,0.0,0.0,Non-profitable
8213,7,71,96,597,8.873239436619718,6.064717999288835e-11,0.0,1.0,13.714285714285714,14.293669534181193,0.0,0.0,Non-profitable
2488,6,80,64,463,6.75,5.1197618912830166e-08,0.0,1.0,10.666666666666666,11.320613085332628,0.0,0.0,Non-profitable
9999,22,2,1040,640,990.0,3.8386157472464607e-56,0.0,1.0,47.27272727272727,47.52414410644596,0.0,0.0,Non-profitable
7617,8,83,163,318,8.674698795180724,1.3964713791894081e-06,0.0,1.0,20.375,20.91873119391041,0.0,0.0,Non-profitable
615,10,29,343,475,31.03448275862069,1.8029069225778346e-15,0.0,1.0,34.3,34.796604824370256,0.0,0.0,Non-profitable
2552,15,11,446,250,122.72727272727272,5.560952662239836e-21,0.0,1.0,29.733333333333334,30.05035383215446,0.0,0.0,Non-profitable
3645,6,19,70,668,28.421052631578945,1.359598838655513e-14,0.0,1.0,11.666666666666666,12.328068510810391,0.0,0.0,Non-profitable
8890,11,1,272,30,990.0,9.462582605452752e-12,0.0,1.0,24.727272727272727,25.139751752977407,0.0,0.0,Non-profitable
5049,5,19,46,388,23.684210526315788,9.738165758999913e-10,0.0,1.0,9.2,9.97276641404062,0.0,0.0,Non-profitable
9973,16,28,490,620,51.42857142857142,1.4498470012363533e-25,0.0,1.0,30.625,30.924632925219466,0.0,0.0,Non-profitable
7301,6,76,79,589,7.105263157894736,7.817596229025289e-10,0.0,1.0,13.166666666666666,13.839251649027037,0.0,0.0,Non-profitable
10882,13,50,915,597,23.400000000000002,4.7821078323911804e-18,0.0,1.0,70.38461538461539,70.88989578825708,0.0,0.0,Non-profitable
7030,32,1,1485,456,2880.0,9.178812100147346e-80,0.0,1.0,46.40625,46.577785956277346,0.0,0.0,Non-profitable
7422,13,90,369,676,12.999999999999998,7.56261691762272e-16,0.0,1.0,28.384615384615383,28.745953085047958,0.0,0.0,Non-profitable
3523,17,83,1073,522,18.433734939759034,1.2407637576484527e-16,0.0,1.0,63.11764705882353,63.48469665560132,0.0,0.0,Non-profitable
7106,18,73,1242,90,22.191780821917806,1.713350838057661,0.1862,0.8138,69.0,69.36115370968834,5.94,7.57,Profitable
6504,6,24,78,221,22.5,3.131104883401338e-07,0.0,1.0,13.0,13.67134241144741,0.0,0.0,Non-profitable
