ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Is_parent,Children,Day,Month,Quarter,Year,Tenure,Cluster,Recency,Monetary,Frequency,R,F,M,RFM_Score,Segment,T,CLTV_label
7386,1976,Graduation,Single,30992.0,1,0,2013-04-22,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,1,1,22,4,2,2013,20,0,83,10.75,4,1,1,1,111,Hibernating,433,Non-profitable
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,32,0,0,12,3,1,2013,22,3,69,42.03703703703704,27,2,5,4,254,Can't loose,474,Non-profitable
1491,1965,PostGraduation,Partner,71488.0,0,0,2013-02-18,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,50,0,0,18,2,1,2013,22,2,87,39.92857142857143,14,1,3,4,134,At risk,496,Non-profitable
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,31,0,0,21,4,2,2013,20,1,37,128.2,15,4,3,5,435,Potential Loyalists,434,Non-profitable
8026,1952,Graduation,Partner,62998.0,0,1,2013-09-30,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,63,1,1,30,9,3,2013,15,2,10,33.07142857142857,14,5,3,3,533,Potential Loyalists,272,Profitable
433,1958,PostGraduation,Single,61331.0,1,1,2013-03-10,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,57,1,2,10,3,1,2013,22,2,42,35.111111111111114,18,3,4,3,343,Loyal Customers,476,Non-profitable
9597,1969,Graduation,Partner,73448.0,0,0,2014-02-10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,46,0,0,10,2,1,2014,10,2,10,40.27777777777778,18,5,4,4,544,Champions,139,Non-profitable
5290,1964,PhD,Partner,41551.0,1,1,2013-08-14,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,51,1,2,14,8,3,2013,16,0,51,25.363636363636363,11,3,3,3,333,Need Attention,319,Non-profitable
1685,1967,PhD,Partner,62981.0,0,0,2013-03-17,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,48,0,0,17,3,1,2013,21,1,21,67.36363636363636,22,4,5,4,454,Loyal Customers,469,Non-profitable
5342,1976,UnderGraduation,Single,9548.0,1,0,2012-08-08,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,39,1,1,8,8,3,2012,29,0,31,7.25,4,4,1,1,411,Promising,690,Non-profitable
9579,1959,PhD,Partner,33762.0,2,1,2013-07-07,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,56,1,3,7,7,3,2013,18,0,61,17.666666666666668,6,2,2,2,222,Hibernating,357,Non-profitable
7660,1973,PhD,Single,35860.0,1,1,2014-05-19,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,42,1,2,19,5,2,2014,7,0,37,12.25,4,4,1,2,412,Promising,41,Non-profitable
1461,1965,PhD,Single,36921.0,1,1,2013-07-28,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,1,2,28,7,3,2013,17,0,74,7.6,5,2,1,1,211,Hibernating,336,Non-profitable
821,1992,PostGraduation,Single,92859.0,0,0,2012-10-19,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,23,0,0,19,10,4,2012,26,1,46,98.9047619047619,21,3,5,5,355,Loyal Customers,618,Non-profitable
11084,1976,PostGraduation,Partner,65104.0,0,1,2013-11-14,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,39,1,1,14,11,4,2013,13,3,4,70.2,15,5,3,5,535,Potential Loyalists,227,Non-profitable
8690,1962,Graduation,Partner,86111.0,0,0,2013-04-19,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,53,0,0,19,4,2,2013,20,3,73,62.95454545454545,22,2,5,4,254,Can't loose,436,Profitable
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,41,1,1,28,8,3,2013,16,3,47,39.59090909090909,22,3,5,4,354,Loyal Customers,305,Profitable
9701,1988,Graduation,Partner,41883.0,1,0,2013-03-19,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,27,1,1,19,3,1,2013,21,0,13,34.666666666666664,9,5,2,3,523,Potential Loyalists,467,Non-profitable
9949,1976,Graduation,Partner,59809.0,0,2,2012-10-18,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,39,1,2,18,10,4,2012,26,3,36,73.08333333333333,12,4,3,5,435,Potential Loyalists,619,Non-profitable
10837,1975,Graduation,Partner,23957.0,1,0,2012-10-28,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,40,1,1,28,10,4,2012,26,0,47,13.6,5,3,1,2,312,About to sleep,609,Non-profitable
3120,1981,Graduation,Partner,38547.0,1,0,2013-08-28,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,34,1,1,28,8,3,2013,16,0,49,7.333333333333333,3,3,1,1,311,About to sleep,305,Non-profitable
5885,1973,PostGraduation,Partner,35688.0,2,1,2012-08-22,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,42,1,3,22,8,3,2012,28,0,94,23.444444444444443,9,1,2,3,123,Hibernating,676,Non-profitable
3830,1953,PostGraduation,Partner,59354.0,0,2,2014-04-24,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,62,1,2,24,4,2,2014,8,2,59,30.6,15,2,3,3,233,At risk,66,Non-profitable
7987,1969,Graduation,Partner,65747.0,0,1,2014-03-07,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,46,1,1,7,3,1,2014,10,2,96,30.666666666666668,15,1,3,3,133,At risk,114,Non-profitable
7798,1972,PostGraduation,Partner,46344.0,0,1,2012-12-14,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,43,1,1,14,12,4,2012,24,2,28,33.0,13,4,3,3,433,Potential Loyalists,562,Non-profitable
92,1988,Graduation,Single,34176.0,1,0,2014-05-12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,27,1,1,12,5,2,2014,7,0,12,12.714285714285714,7,5,2,2,522,Potential Loyalists,48,Non-profitable
7055,1952,PhD,Partner,61010.0,0,1,2012-10-09,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,63,1,1,9,10,4,2012,27,3,57,42.54166666666666,24,3,5,4,354,Loyal Customers,628,Profitable
10240,1949,Graduation,Partner,69372.0,0,0,2013-02-19,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,66,0,0,19,2,1,2013,22,3,10,69.05,20,5,4,5,545,Champions,495,Non-profitable
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,57,1,1,8,7,3,2013,18,0,4,25.5,12,5,3,3,533,Potential Loyalists,356,Profitable
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,37,1,3,12,9,3,2013,15,0,49,6.0,3,3,1,1,311,About to sleep,290,Non-profitable
9970,1977,Graduation,Partner,55375.0,0,1,2013-10-17,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,38,1,1,17,10,4,2013,14,0,3,20.25,8,5,2,2,522,Potential Loyalists,255,Non-profitable
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,60,0,0,20,8,3,2013,16,3,64,72.41176470588235,17,2,4,5,245,At risk,313,Non-profitable
2795,1958,PostGraduation,Single,30523.0,2,1,2013-07-01,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,1,3,1,7,3,2013,18,0,0,4.333333333333333,3,5,1,1,511,New Customers,363,Non-profitable
9260,1945,PhD,Partner,70356.0,0,0,2012-11-05,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,70,0,0,5,11,4,2012,26,1,20,68.24,25,4,5,4,454,Loyal Customers,601,Profitable
8182,1984,Graduation,Partner,23228.0,1,0,2014-01-05,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,31,1,1,5,1,1,2014,12,0,91,17.285714285714285,7,1,2,2,122,Hibernating,175,Profitable
10095,1975,PhD,Single,74165.0,0,0,2013-05-01,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,40,0,0,1,5,2,2013,20,3,9,68.05263157894737,19,5,4,4,544,Champions,424,Non-profitable
8475,1973,PhD,Partner,157243.0,0,1,2014-03-01,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,42,1,1,1,3,1,2014,10,1,98,73.0909090909091,22,1,5,5,155,Can't loose,120,Non-profitable
4370,1966,Graduation,Partner,43482.0,2,1,2013-11-13,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,49,1,3,13,11,4,2013,13,0,83,14.666666666666666,6,1,2,2,122,Hibernating,228,Non-profitable
10573,1953,Graduation,Single,62551.0,0,0,2013-11-18,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,62,0,0,18,11,4,2013,13,2,27,24.764705882352946,17,4,4,3,443,Loyal Customers,223,Profitable
3712,1959,Graduation,Single,52332.0,0,0,2013-08-28,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,56,0,0,28,8,3,2013,16,0,63,23.545454545454547,11,2,3,3,233,At risk,305,Non-profitable
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,27,0,0,2,11,4,2013,14,3,46,79.78571428571429,14,3,3,5,335,Need Attention,239,Non-profitable
3152,1957,Graduation,Partner,26091.0,1,1,2014-02-25,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,58,1,2,25,2,1,2014,10,0,84,14.833333333333334,6,1,2,2,122,Hibernating,124,Non-profitable
5610,1965,Graduation,Partner,33456.0,1,1,2014-04-21,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,1,2,21,4,2,2014,8,0,58,9.0,4,3,1,1,311,About to sleep,69,Non-profitable
6460,1982,Graduation,Partner,28718.0,1,0,2013-07-13,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,33,1,1,13,7,3,2013,17,0,78,11.4,5,2,1,2,212,Hibernating,351,Non-profitable
1349,1970,Graduation,Partner,50447.0,2,0,2014-04-21,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,45,1,2,21,4,2,2014,8,0,4,21.142857142857142,7,5,2,2,522,Potential Loyalists,69,Non-profitable
1880,1959,PhD,Partner,53537.0,1,1,2014-01-30,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,56,1,2,30,1,1,2014,11,0,17,15.5,6,5,2,2,522,Potential Loyalists,150,Profitable
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,48,1,1,4,4,2,2014,9,0,77,19.83333333333333,6,2,2,2,222,Hibernating,86,Non-profitable
8717,1975,PhD,Partner,80427.0,0,1,2012-09-12,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,40,1,1,12,9,3,2012,28,1,56,67.96296296296296,27,3,5,4,354,Loyal Customers,655,Non-profitable
10314,1948,PhD,Partner,83837.0,0,0,2012-12-16,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,67,0,0,16,12,4,2012,24,3,79,54.91666666666666,24,2,5,4,254,Can't loose,560,Non-profitable
6935,1951,PostGraduation,Partner,78497.0,0,0,2013-12-01,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,64,0,0,1,12,4,2013,13,3,44,40.75,24,3,5,4,354,Loyal Customers,210,Non-profitable
10562,1946,PostGraduation,Partner,66835.0,0,0,2013-09-28,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,69,0,0,28,9,3,2013,15,3,21,44.91304347826087,23,4,5,4,454,Loyal Customers,274,Non-profitable
10796,1984,PostGraduation,Partner,30477.0,1,0,2014-01-22,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,31,1,1,22,1,1,2014,11,0,16,13.2,5,5,1,2,512,New Customers,158,Non-profitable
3518,1983,Graduation,Partner,25271.0,1,0,2012-12-05,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,32,1,1,5,12,4,2012,25,0,45,12.5,4,3,1,2,312,About to sleep,571,Profitable
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,45,1,1,8,3,1,2014,9,0,63,7.8,5,2,1,1,211,Hibernating,113,Non-profitable
3934,1966,Graduation,Partner,61286.0,0,1,2013-08-02,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,49,1,1,2,8,3,2013,17,2,34,38.0,16,4,4,4,444,Loyal Customers,331,Non-profitable
6982,1976,Graduation,Partner,74068.0,0,0,2013-03-19,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,39,0,0,19,3,1,2013,21,1,14,68.73913043478261,23,5,5,5,555,Champions,467,Non-profitable
6431,1964,PhD,Partner,45759.0,1,1,2013-02-23,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,51,1,2,23,2,1,2013,22,0,13,13.6,5,5,1,2,512,New Customers,491,Non-profitable
9733,1978,UnderGraduation,Partner,24882.0,1,0,2012-09-09,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,37,1,1,9,9,3,2012,28,0,52,20.0,4,3,1,2,312,About to sleep,658,Non-profitable
5602,1989,PhD,Partner,66973.0,0,0,2013-05-17,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,26,0,0,17,5,2,2013,19,3,98,47.48148148148148,27,1,5,4,154,Can't loose,408,Profitable
7829,1900,PostGraduation,Single,36640.0,1,0,2013-09-26,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,115,1,1,26,9,3,2013,15,0,99,13.0,5,1,1,2,112,Hibernating,276,Non-profitable
1324,1988,Graduation,Partner,38872.0,1,0,2013-05-30,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,27,1,1,30,5,2,2013,19,0,93,15.166666666666666,6,1,2,2,122,Hibernating,395,Non-profitable
326,1973,Graduation,Partner,51148.0,1,1,2013-02-18,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,42,1,2,18,2,1,2013,22,0,38,26.25,12,4,3,3,433,Potential Loyalists,496,Non-profitable
7224,1977,Graduation,Partner,31353.0,1,1,2013-12-29,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,38,1,2,29,12,4,2013,12,0,24,7.75,4,4,1,1,411,Promising,182,Non-profitable
9938,1954,Graduation,Partner,80067.0,0,0,2013-09-19,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,61,0,0,19,9,3,2013,15,1,82,100.0,16,1,4,5,145,At risk,283,Non-profitable
6422,1954,Graduation,Partner,86718.0,0,0,2013-01-17,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,61,0,0,17,1,1,2013,23,3,20,79.375,16,4,4,5,445,Loyal Customers,528,Non-profitable
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,42,1,2,31,3,1,2014,9,0,81,29.22222222222222,9,1,2,3,123,Hibernating,90,Profitable
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,47,0,0,9,12,4,2013,12,3,60,76.17647058823529,17,2,4,5,245,At risk,202,Non-profitable
8727,1978,Graduation,Single,63693.0,0,1,2013-10-14,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,37,1,1,14,10,4,2013,14,3,63,44.23076923076923,26,2,5,4,254,Can't loose,258,Non-profitable
2798,1977,PhD,Partner,102160.0,0,0,2012-11-02,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,38,0,0,2,11,4,2012,26,3,54,47.69230769230769,26,3,5,4,354,Loyal Customers,604,Non-profitable
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,1,2,17,7,3,2013,17,0,72,9.5,4,2,1,1,211,Hibernating,347,Non-profitable
624,1984,PostGraduation,Single,18890.0,0,0,2012-11-10,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,31,0,0,10,11,4,2012,26,0,5,11.666666666666666,3,5,1,2,512,New Customers,596,Non-profitable
5176,1988,Graduation,Partner,29604.0,1,0,2013-12-08,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,27,1,1,8,12,4,2013,12,0,88,13.25,4,1,1,2,112,Hibernating,203,Non-profitable
5552,1963,PostGraduation,Single,48721.0,1,1,2013-05-13,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,52,1,2,13,5,2,2013,19,0,50,26.63636363636364,11,3,3,3,333,Need Attention,412,Non-profitable
380,1954,Graduation,Single,64497.0,0,1,2012-09-10,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,61,1,1,10,9,3,2012,28,1,17,75.16666666666667,24,5,5,5,555,Champions,657,Non-profitable
2677,1956,Graduation,Partner,46097.0,0,1,2013-03-31,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,59,1,1,31,3,1,2013,21,0,11,24.1,10,5,3,3,533,Potential Loyalists,455,Non-profitable
6521,1954,Graduation,Partner,77972.0,0,0,2014-03-18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,61,0,0,18,3,1,2014,9,3,18,57.94736842105263,19,5,4,4,544,Champions,103,Non-profitable
6927,1968,PhD,Partner,44377.0,1,1,2012-10-05,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,47,1,2,5,10,4,2012,27,0,70,24.0,11,2,3,3,233,At risk,632,Profitable
2877,1974,PostGraduation,Partner,46014.0,1,1,2013-01-21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,41,1,2,21,1,1,2013,23,2,21,33.8125,16,4,4,3,443,Loyal Customers,524,Non-profitable
0,1985,Graduation,Partner,70951.0,0,0,2013-05-04,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,30,0,0,4,5,2,2013,20,3,66,74.875,16,2,4,5,245,At risk,421,Non-profitable
1584,1977,Graduation,Partner,41443.0,1,0,2014-04-01,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,38,1,1,1,4,2,2014,9,2,79,34.42857142857143,14,2,3,3,233,At risk,89,Non-profitable
7264,1978,PostGraduation,Single,52195.0,2,1,2014-05-12,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,37,1,3,12,5,2,2014,7,0,2,5.666666666666667,3,5,1,1,511,New Customers,48,Profitable
6274,1948,PostGraduation,Partner,83790.0,0,0,2013-11-15,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,67,0,0,15,11,4,2013,13,1,81,67.29166666666667,24,1,5,4,154,Can't loose,226,Non-profitable
1377,1954,PostGraduation,Single,44551.0,0,1,2013-08-31,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,61,1,1,31,8,3,2013,16,0,24,28.5,10,4,3,3,433,Potential Loyalists,302,Non-profitable
454,1980,Graduation,Partner,69508.0,1,0,2012-11-14,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,35,1,1,14,11,4,2012,25,3,48,43.65384615384615,26,3,5,4,354,Loyal Customers,592,Non-profitable
2075,1969,Graduation,Partner,72460.0,0,0,2013-11-14,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,46,0,0,14,11,4,2013,13,3,56,69.8,15,3,3,5,335,Need Attention,227,Non-profitable
4785,1970,PhD,Partner,77622.0,0,2,2014-04-14,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,45,1,2,14,4,2,2014,8,2,3,35.7,20,5,4,3,543,Champions,76,Profitable
9076,1980,PhD,Partner,30732.0,1,0,2013-01-05,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,35,1,1,5,1,1,2013,24,0,44,20.55555555555556,9,3,2,2,322,About to sleep,540,Non-profitable
7079,1962,Graduation,Single,63887.0,0,1,2012-09-08,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,53,1,1,8,9,3,2012,28,3,38,46.11111111111112,27,4,5,4,454,Loyal Customers,659,Non-profitable
4653,1978,Graduation,Partner,42011.0,1,0,2013-03-26,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,37,1,1,26,3,1,2013,21,0,46,23.625,8,3,2,3,323,About to sleep,460,Non-profitable
7375,1976,Graduation,Partner,51369.0,0,1,2012-10-25,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,39,1,1,25,10,4,2012,26,2,84,41.142857142857146,14,1,3,4,134,At risk,612,Non-profitable
709,1952,Graduation,Single,51537.0,0,1,2012-12-09,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,63,1,1,9,12,4,2012,25,3,27,73.53333333333333,15,4,3,5,435,Potential Loyalists,567,Non-profitable
460,1972,PhD,Partner,79930.0,0,0,2012-08-08,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,43,0,0,8,8,3,2012,29,1,72,109.5625,16,2,4,5,245,At risk,690,Non-profitable
3726,1986,PhD,Partner,34320.0,1,0,2014-02-16,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,29,1,1,16,2,1,2014,10,0,66,5.666666666666667,3,2,1,1,211,Hibernating,133,Non-profitable
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,49,1,2,20,3,1,2013,21,2,30,30.928571428571427,14,4,3,3,433,Potential Loyalists,466,Non-profitable
5341,1962,PostGraduation,Single,81975.0,0,1,2013-01-05,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,53,1,1,5,1,1,2013,24,1,2,122.15384615384616,13,5,3,5,535,Potential Loyalists,540,Non-profitable
1606,1971,Graduation,Partner,38590.0,1,0,2013-05-15,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,44,1,1,15,5,2,2013,19,0,65,7.333333333333333,3,2,1,1,211,Hibernating,410,Non-profitable
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,64,0,0,16,4,2,2014,8,0,37,4.75,4,4,1,1,411,Promising,74,Non-profitable
3233,1965,PhD,Partner,62745.0,0,1,2013-03-23,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,50,1,1,23,3,1,2013,21,3,89,42.96153846153846,26,1,5,4,154,Can't loose,463,Non-profitable
89,1975,PostGraduation,Partner,22212.0,1,0,2013-12-09,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,40,1,1,9,12,4,2013,12,0,49,11.5,6,3,2,2,322,About to sleep,202,Non-profitable
2936,1982,PostGraduation,Partner,23661.0,1,0,2013-12-04,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,1,1,4,12,4,2013,13,0,46,5.75,4,3,1,1,311,About to sleep,207,Non-profitable
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,57,1,1,4,10,4,2013,15,2,32,33.611111111111114,18,4,4,3,443,Loyal Customers,268,Non-profitable
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,42,1,1,26,12,4,2013,12,0,54,8.142857142857142,7,3,2,1,321,About to sleep,185,Non-profitable
11004,1893,PostGraduation,Single,60182.0,0,1,2014-05-17,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,122,1,1,17,5,2,2014,7,0,23,7.333333333333333,3,4,1,1,411,Promising,43,Non-profitable
313,1968,Graduation,Single,73455.0,0,0,2013-10-28,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,47,0,0,28,10,4,2013,14,1,98,99.42857142857144,21,1,5,5,155,Can't loose,244,Non-profitable
9940,1958,Graduation,Partner,64961.0,0,1,2012-12-23,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,57,1,1,23,12,4,2012,24,3,97,72.07142857142857,14,1,3,5,135,At risk,553,Non-profitable
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,44,1,1,31,7,3,2013,17,0,75,6.5,4,2,1,1,211,Hibernating,333,Non-profitable
9529,1990,Graduation,Partner,73687.0,0,0,2013-11-28,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,25,0,0,28,11,4,2013,13,1,8,77.47619047619048,21,5,5,5,555,Champions,213,Non-profitable
6439,1958,Graduation,Partner,61074.0,0,1,2012-08-17,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,57,1,1,17,8,3,2012,28,3,37,45.91666666666666,24,4,5,4,454,Loyal Customers,681,Non-profitable
2176,1972,Graduation,Partner,80134.0,1,0,2013-05-20,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,43,1,1,20,5,2,2013,19,1,40,120.71428571428572,14,3,3,5,335,Need Attention,405,Non-profitable
9265,1953,Graduation,Partner,75027.0,0,1,2013-01-09,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,62,1,1,9,1,1,2013,24,3,74,73.15789473684211,19,2,4,5,245,At risk,536,Non-profitable
8867,1988,PhD,Partner,67546.0,0,0,2012-08-31,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,27,0,0,31,8,3,2012,28,1,90,111.89473684210526,19,1,4,5,145,At risk,667,Non-profitable
